항목,단위,성별,연령대,백분위,값
HDL,mg/dL,남,65~69세,85,67.1
HDL,mg/dL,남,65~69세,86,67.7
HDL,mg/dL,남,65~69세,87,68.4
HDL,mg/dL,남,65~69세,88,69
HDL,mg/dL,남,65~69세,89,69.6
HDL,mg/dL,남,65~69세,90,70.7
HDL,mg/dL,남,65~69세,91,72.2
HDL,mg/dL,남,65~69세,92,73.7
HDL,mg/dL,남,65~69세,93,75.2
HDL,mg/dL,남,65~69세,94,76.7
HDL,mg/dL,남,65~69세,95,78.2
HDL,mg/dL,남,65~69세,96,79.7
HDL,mg/dL,남,65~69세,97,83.2
HDL,mg/dL,남,65~69세,98,87.2
HDL,mg/dL,남,65~69세,99,96.9
HDL,mg/dL,남,65~69세,100,120
HDL,mg/dL,여,65~69세,1,31.3
HDL,mg/dL,여,65~69세,2,33.3
HDL,mg/dL,여,65~69세,3,35.3
HDL,mg/dL,여,65~69세,4,37.4
HDL,mg/dL,여,65~69세,5,39.4
HDL,mg/dL,여,65~69세,6,40.4
HDL,mg/dL,여,65~69세,7,40.9
HDL,mg/dL,여,65~69세,8,41.4
HDL,mg/dL,여,65~69세,9,41.9
HDL,mg/dL,여,65~69세,10,42.5
HDL,mg/dL,여,65~69세,11,43
HDL,mg/dL,여,65~69세,12,43.5
HDL,mg/dL,여,65~69세,13,44
HDL,mg/dL,여,65~69세,14,44.6
HDL,mg/dL,여,65~69세,15,45.1
HDL,mg/dL,여,65~69세,16,45.6
HDL,mg/dL,여,65~69세,17,46.1
HDL,mg/dL,여,65~69세,18,46.7
HDL,mg/dL,여,65~69세,19,47.2
HDL,mg/dL,여,65~69세,20,47.7
HDL,mg/dL,여,65~69세,21,48.3
HDL,mg/dL,여,65~69세,22,48.8
HDL,mg/dL,여,65~69세,23,49.3
HDL,mg/dL,여,65~69세,24,49.8
HDL,mg/dL,여,65~69세,25,50.2
HDL,mg/dL,여,65~69세,26,50.6
HDL,mg/dL,여,65~69세,27,50.9
HDL,mg/dL,여,65~69세,28,51.3
HDL,mg/dL,여,65~69세,29,51.6
HDL,mg/dL,여,65~69세,30,52
HDL,mg/dL,여,65~69세,31,52.3
HDL,mg/dL,여,65~69세,32,52.7
HDL,mg/dL,여,65~69세,33,53
HDL,mg/dL,여,65~69세,34,53.4
HDL,mg/dL,여,65~69세,35,53.7
HDL,mg/dL,여,65~69세,36,54.1
HDL,mg/dL,여,65~69세,37,54.4
HDL,mg/dL,여,65~69세,38,54.8
HDL,mg/dL,여,65~69세,39,55.1
HDL,mg/dL,여,65~69세,40,55.5
HDL,mg/dL,여,65~69세,41,55.8
HDL,mg/dL,여,65~69세,42,56.2
HDL,mg/dL,여,65~69세,43,56.5
HDL,mg/dL,여,65~69세,44,56.9
HDL,mg/dL,여,65~69세,45,57.2
HDL,mg/dL,여,65~69세,46,57.6
HDL,mg/dL,여,65~69세,47,57.9
HDL,mg/dL,여,65~69세,48,58.3
HDL,mg/dL,여,65~69세,49,58.6
HDL,mg/dL,여,65~69세,50,59
HDL,mg/dL,여,65~69세,51,59.3
HDL,mg/dL,여,65~69세,52,59.7
HDL,mg/dL,여,65~69세,53,60
HDL,mg/dL,여,65~69세,54,60.4
HDL,mg/dL,여,65~69세,55,60.9
HDL,mg/dL,여,65~69세,56,61.3
HDL,mg/dL,여,65~69세,57,61.7
HDL,mg/dL,여,65~69세,58,62.1
HDL,mg/dL,여,65~69세,59,62.5
HDL,mg/dL,여,65~69세,60,63
HDL,mg/dL,여,65~69세,61,63.4
HDL,mg/dL,여,65~69세,62,63.8
HDL,mg/dL,여,65~69세,63,64.2
HDL,mg/dL,여,65~69세,64,64.6
HDL,mg/dL,여,65~69세,65,65.1
HDL,mg/dL,여,65~69세,66,65.5
HDL,mg/dL,여,65~69세,67,65.9
HDL,mg/dL,여,65~69세,68,66.3
HDL,mg/dL,여,65~69세,69,66.8
HDL,mg/dL,여,65~69세,70,67.2
HDL,mg/dL,여,65~69세,71,67.6
HDL,mg/dL,여,65~69세,72,68
HDL,mg/dL,여,65~69세,73,68.4
HDL,mg/dL,여,65~69세,74,68.9
HDL,mg/dL,여,65~69세,75,69.3
HDL,mg/dL,여,65~69세,76,69.7
HDL,mg/dL,여,65~69세,77,70.2
HDL,mg/dL,여,65~69세,78,70.9
HDL,mg/dL,여,65~69세,79,71.7
HDL,mg/dL,여,65~69세,80,72.4
HDL,mg/dL,여,65~69세,81,73.1
HDL,mg/dL,여,65~69세,82,73.9
HDL,mg/dL,여,65~69세,83,74.6
HDL,mg/dL,여,65~69세,84,75.3
HDL,mg/dL,여,65~69세,85,76.1
HDL,mg/dL,여,65~69세,86,76.8
HDL,mg/dL,여,65~69세,87,77.5
HDL,mg/dL,여,65~69세,88,78.3
HDL,mg/dL,여,65~69세,89,79
HDL,mg/dL,여,65~69세,90,79.7
HDL,mg/dL,여,65~69세,91,81
HDL,mg/dL,여,65~69세,92,82.6
HDL,mg/dL,여,65~69세,93,84.3
HDL,mg/dL,여,65~69세,94,85.9
HDL,mg/dL,여,65~69세,95,87.5
HDL,mg/dL,여,65~69세,96,89.2
HDL,mg/dL,여,65~69세,97,94.3
HDL,mg/dL,여,65~69세,98,102.8
HDL,mg/dL,여,65~69세,99,111.4
HDL,mg/dL,여,65~69세,100,120
HDL,mg/dL,남,70~74세,1,25.1
HDL,mg/dL,남,70~74세,2,30.3
HDL,mg/dL,남,70~74세,3,31
HDL,mg/dL,남,70~74세,4,31.7
HDL,mg/dL,남,70~74세,5,32.4
HDL,mg/dL,남,70~74세,6,33.1
HDL,mg/dL,남,70~74세,7,33.7
HDL,mg/dL,남,70~74세,8,34.4
HDL,mg/dL,남,70~74세,9,35.1
HDL,mg/dL,남,70~74세,10,35.8
HDL,mg/dL,남,70~74세,11,36.4
HDL,mg/dL,남,70~74세,12,37.1
HDL,mg/dL,남,70~74세,13,37.8
HDL,mg/dL,남,70~74세,14,38.5
HDL,mg/dL,남,70~74세,15,39.1
HDL,mg/dL,남,70~74세,16,39.8
HDL,mg/dL,남,70~74세,17,40.2
HDL,mg/dL,남,70~74세,18,40.5
HDL,mg/dL,남,70~74세,19,40.9
HDL,mg/dL,남,70~74세,20,41.2
HDL,mg/dL,남,70~74세,21,41.5
HDL,mg/dL,남,70~74세,22,41.8
HDL,mg/dL,남,70~74세,23,42.2
HDL,mg/dL,남,70~74세,24,42.5
HDL,mg/dL,남,70~74세,25,42.8
HDL,mg/dL,남,70~74세,26,43.1
HDL,mg/dL,남,70~74세,27,43.4
HDL,mg/dL,남,70~74세,28,43.8
HDL,mg/dL,남,70~74세,29,44.1
HDL,mg/dL,남,70~74세,30,44.4
HDL,mg/dL,남,70~74세,31,44.7
HDL,mg/dL,남,70~74세,32,45
HDL,mg/dL,남,70~74세,33,45.4
HDL,mg/dL,남,70~74세,34,45.7
HDL,mg/dL,남,70~74세,35,46
HDL,mg/dL,남,70~74세,36,46.3
HDL,mg/dL,남,70~74세,37,46.6
HDL,mg/dL,남,70~74세,38,47
HDL,mg/dL,남,70~74세,39,47.3
HDL,mg/dL,남,70~74세,40,47.6
HDL,mg/dL,남,70~74세,41,47.9
HDL,mg/dL,남,70~74세,42,48.2
HDL,mg/dL,남,70~74세,43,48.6
HDL,mg/dL,남,70~74세,44,48.9
HDL,mg/dL,남,70~74세,45,49.2
HDL,mg/dL,남,70~74세,46,49.5
HDL,mg/dL,남,70~74세,47,49.8
HDL,mg/dL,남,70~74세,48,50.2
HDL,mg/dL,남,70~74세,49,50.5
HDL,mg/dL,남,70~74세,50,50.9
HDL,mg/dL,남,70~74세,51,51.3
HDL,mg/dL,남,70~74세,52,51.6
HDL,mg/dL,남,70~74세,53,52
HDL,mg/dL,남,70~74세,54,52.4
HDL,mg/dL,남,70~74세,55,52.7
HDL,mg/dL,남,70~74세,56,53.1
HDL,mg/dL,남,70~74세,57,53.5
HDL,mg/dL,남,70~74세,58,53.8
HDL,mg/dL,남,70~74세,59,54.2
HDL,mg/dL,남,70~74세,60,54.6
HDL,mg/dL,남,70~74세,61,54.9
HDL,mg/dL,남,70~74세,62,55.3
HDL,mg/dL,남,70~74세,63,55.7
HDL,mg/dL,남,70~74세,64,56
HDL,mg/dL,남,70~74세,65,56.4
HDL,mg/dL,남,70~74세,66,56.8
HDL,mg/dL,남,70~74세,67,57.1
HDL,mg/dL,남,70~74세,68,57.5
HDL,mg/dL,남,70~74세,69,57.8
HDL,mg/dL,남,70~74세,70,58.2
HDL,mg/dL,남,70~74세,71,58.6
HDL,mg/dL,남,70~74세,72,58.9
HDL,mg/dL,남,70~74세,73,59.3
HDL,mg/dL,남,70~74세,74,59.7
HDL,mg/dL,남,70~74세,75,60.1
HDL,mg/dL,남,70~74세,76,60.7
HDL,mg/dL,남,70~74세,77,61.4
HDL,mg/dL,남,70~74세,78,62.1
HDL,mg/dL,남,70~74세,79,62.7
HDL,mg/dL,남,70~74세,80,63.4
HDL,mg/dL,남,70~74세,81,64
HDL,mg/dL,남,70~74세,82,64.7
HDL,mg/dL,남,70~74세,83,65.4
HDL,mg/dL,남,70~74세,84,66
HDL,mg/dL,남,70~74세,85,66.7
HDL,mg/dL,남,70~74세,86,67.4
HDL,mg/dL,남,70~74세,87,68
HDL,mg/dL,남,70~74세,88,68.7
HDL,mg/dL,남,70~74세,89,69.4
HDL,mg/dL,남,70~74세,90,70
HDL,mg/dL,남,70~74세,91,71.6
HDL,mg/dL,남,70~74세,92,73.2
HDL,mg/dL,남,70~74세,93,74.7
HDL,mg/dL,남,70~74세,94,76.3
HDL,mg/dL,남,70~74세,95,77.9
HDL,mg/dL,남,70~74세,96,79.4
HDL,mg/dL,남,70~74세,97,82.6
HDL,mg/dL,남,70~74세,98,86.8
HDL,mg/dL,남,70~74세,99,95.3
HDL,mg/dL,남,70~74세,100,120
HDL,mg/dL,여,70~74세,1,31
HDL,mg/dL,여,70~74세,2,32.7
HDL,mg/dL,여,70~74세,3,34.4
HDL,mg/dL,여,70~74세,4,36
HDL,mg/dL,여,70~74세,5,37.7
HDL,mg/dL,여,70~74세,6,39.4
HDL,mg/dL,여,70~74세,7,40.3
HDL,mg/dL,여,70~74세,8,40.8
HDL,mg/dL,여,70~74세,9,41.3
HDL,mg/dL,여,70~74세,10,41.8
HDL,mg/dL,여,70~74세,11,42.2
HDL,mg/dL,여,70~74세,12,42.7
HDL,mg/dL,여,70~74세,13,43.2
HDL,mg/dL,여,70~74세,14,43.7
HDL,mg/dL,여,70~74세,15,44.2
HDL,mg/dL,여,70~74세,16,44.7
HDL,mg/dL,여,70~74세,17,45.1
HDL,mg/dL,여,70~74세,18,45.6
HDL,mg/dL,여,70~74세,19,46.1
HDL,mg/dL,여,70~74세,20,46.6
HDL,mg/dL,여,70~74세,21,47.1
HDL,mg/dL,여,70~74세,22,47.5
HDL,mg/dL,여,70~74세,23,48
HDL,mg/dL,여,70~74세,24,48.5
HDL,mg/dL,여,70~74세,25,49
HDL,mg/dL,여,70~74세,26,49.5
HDL,mg/dL,여,70~74세,27,49.9
HDL,mg/dL,여,70~74세,28,50.3
HDL,mg/dL,여,70~74세,29,50.6
HDL,mg/dL,여,70~74세,30,51
HDL,mg/dL,여,70~74세,31,51.3
HDL,mg/dL,여,70~74세,32,51.7
HDL,mg/dL,여,70~74세,33,52
HDL,mg/dL,여,70~74세,34,52.4
HDL,mg/dL,여,70~74세,35,52.7
HDL,mg/dL,여,70~74세,36,53
HDL,mg/dL,여,70~74세,37,53.4
HDL,mg/dL,여,70~74세,38,53.7
HDL,mg/dL,여,70~74세,39,54.1
HDL,mg/dL,여,70~74세,40,54.4
HDL,mg/dL,여,70~74세,41,54.8
HDL,mg/dL,여,70~74세,42,55.1
HDL,mg/dL,여,70~74세,43,55.4
HDL,mg/dL,여,70~74세,44,55.8
HDL,mg/dL,여,70~74세,45,56.1
HDL,mg/dL,여,70~74세,46,56.5
HDL,mg/dL,여,70~74세,47,56.8
HDL,mg/dL,여,70~74세,48,57.2
HDL,mg/dL,여,70~74세,49,57.5
HDL,mg/dL,여,70~74세,50,57.8
HDL,mg/dL,여,70~74세,51,58.2
HDL,mg/dL,여,70~74세,52,58.5
HDL,mg/dL,여,70~74세,53,58.9
HDL,mg/dL,여,70~74세,54,59.2
HDL,mg/dL,여,70~74세,55,59.6
HDL,mg/dL,여,70~74세,56,59.9
HDL,mg/dL,여,70~74세,57,60.3
HDL,mg/dL,여,70~74세,58,60.8
HDL,mg/dL,여,70~74세,59,61.2
HDL,mg/dL,여,70~74세,60,61.6
HDL,mg/dL,여,70~74세,61,62.1
HDL,mg/dL,여,70~74세,62,62.5
HDL,mg/dL,여,70~74세,63,62.9
HDL,mg/dL,여,70~74세,64,63.4
HDL,mg/dL,여,70~74세,65,63.8
HDL,mg/dL,여,70~74세,66,64.2
HDL,mg/dL,여,70~74세,67,64.7
HDL,mg/dL,여,70~74세,68,65.1
HDL,mg/dL,여,70~74세,69,65.6
HDL,mg/dL,여,70~74세,70,66
HDL,mg/dL,여,70~74세,71,66.4
HDL,mg/dL,여,70~74세,72,66.9
HDL,mg/dL,여,70~74세,73,67.3
HDL,mg/dL,여,70~74세,74,67.7
HDL,mg/dL,여,70~74세,75,68.2
HDL,mg/dL,여,70~74세,76,68.6
HDL,mg/dL,여,70~74세,77,69.1
HDL,mg/dL,여,70~74세,78,69.5
HDL,mg/dL,여,70~74세,79,69.9
HDL,mg/dL,여,70~74세,80,70.7
HDL,mg/dL,여,70~74세,81,71.5
HDL,mg/dL,여,70~74세,82,72.3
HDL,mg/dL,여,70~74세,83,73.1
HDL,mg/dL,여,70~74세,84,73.9
HDL,mg/dL,여,70~74세,85,74.7
HDL,mg/dL,여,70~74세,86,75.5
HDL,mg/dL,여,70~74세,87,76.2
HDL,mg/dL,여,70~74세,88,77
HDL,mg/dL,여,70~74세,89,77.8
HDL,mg/dL,여,70~74세,90,78.6
HDL,mg/dL,여,70~74세,91,79.4
HDL,mg/dL,여,70~74세,92,80.5
HDL,mg/dL,여,70~74세,93,82.4
HDL,mg/dL,여,70~74세,94,84.3
HDL,mg/dL,여,70~74세,95,86.1
HDL,mg/dL,여,70~74세,96,88
HDL,mg/dL,여,70~74세,97,89.9
HDL,mg/dL,여,70~74세,98,99.5
HDL,mg/dL,여,70~74세,99,109.7
HDL,mg/dL,여,70~74세,100,120
HDL,mg/dL,남,75~79세,1,23.3
HDL,mg/dL,남,75~79세,2,30.1
HDL,mg/dL,남,75~79세,3,30.8
HDL,mg/dL,남,75~79세,4,31.4
HDL,mg/dL,남,75~79세,5,32
HDL,mg/dL,남,75~79세,6,32.6
HDL,mg/dL,남,75~79세,7,33.3
HDL,mg/dL,남,75~79세,8,33.9
HDL,mg/dL,남,75~79세,9,34.5
HDL,mg/dL,남,75~79세,10,35.2
HDL,mg/dL,남,75~79세,11,35.8
HDL,mg/dL,남,75~79세,12,36.4
HDL,mg/dL,남,75~79세,13,37.1
HDL,mg/dL,남,75~79세,14,37.7
HDL,mg/dL,남,75~79세,15,38.3
HDL,mg/dL,남,75~79세,16,39
HDL,mg/dL,남,75~79세,17,39.6
HDL,mg/dL,남,75~79세,18,40.1
HDL,mg/dL,남,75~79세,19,40.4
HDL,mg/dL,남,75~79세,20,40.8
HDL,mg/dL,남,75~79세,21,41.1
HDL,mg/dL,남,75~79세,22,41.4
HDL,mg/dL,남,75~79세,23,41.7
HDL,mg/dL,남,75~79세,24,42
HDL,mg/dL,남,75~79세,25,42.4
HDL,mg/dL,남,75~79세,26,42.7
HDL,mg/dL,남,75~79세,27,43
HDL,mg/dL,남,75~79세,28,43.3
HDL,mg/dL,남,75~79세,29,43.7
HDL,mg/dL,남,75~79세,30,44
HDL,mg/dL,남,75~79세,31,44.3
HDL,mg/dL,남,75~79세,32,44.6
HDL,mg/dL,남,75~79세,33,44.9
HDL,mg/dL,남,75~79세,34,45.3
HDL,mg/dL,남,75~79세,35,45.6
HDL,mg/dL,남,75~79세,36,45.9
HDL,mg/dL,남,75~79세,37,46.2
HDL,mg/dL,남,75~79세,38,46.5
HDL,mg/dL,남,75~79세,39,46.9
HDL,mg/dL,남,75~79세,40,47.2
HDL,mg/dL,남,75~79세,41,47.5
HDL,mg/dL,남,75~79세,42,47.8
HDL,mg/dL,남,75~79세,43,48.2
HDL,mg/dL,남,75~79세,44,48.5
HDL,mg/dL,남,75~79세,45,48.8
HDL,mg/dL,남,75~79세,46,49.1
HDL,mg/dL,남,75~79세,47,49.4
HDL,mg/dL,남,75~79세,48,49.8
HDL,mg/dL,남,75~79세,49,50.1
HDL,mg/dL,남,75~79세,50,50.5
HDL,mg/dL,남,75~79세,51,50.8
HDL,mg/dL,남,75~79세,52,51.2
HDL,mg/dL,남,75~79세,53,51.6
HDL,mg/dL,남,75~79세,54,52
HDL,mg/dL,남,75~79세,55,52.3
HDL,mg/dL,남,75~79세,56,52.7
HDL,mg/dL,남,75~79세,57,53.1
HDL,mg/dL,남,75~79세,58,53.5
HDL,mg/dL,남,75~79세,59,53.8
HDL,mg/dL,남,75~79세,60,54.2
HDL,mg/dL,남,75~79세,61,54.6
HDL,mg/dL,남,75~79세,62,55
HDL,mg/dL,남,75~79세,63,55.3
HDL,mg/dL,남,75~79세,64,55.7
HDL,mg/dL,남,75~79세,65,56.1
HDL,mg/dL,남,75~79세,66,56.5
HDL,mg/dL,남,75~79세,67,56.8
HDL,mg/dL,남,75~79세,68,57.2
HDL,mg/dL,남,75~79세,69,57.6
HDL,mg/dL,남,75~79세,70,58
HDL,mg/dL,남,75~79세,71,58.3
HDL,mg/dL,남,75~79세,72,58.7
HDL,mg/dL,남,75~79세,73,59.1
HDL,mg/dL,남,75~79세,74,59.5
HDL,mg/dL,남,75~79세,75,59.8
HDL,mg/dL,남,75~79세,76,60.4
HDL,mg/dL,남,75~79세,77,61
HDL,mg/dL,남,75~79세,78,61.7
HDL,mg/dL,남,75~79세,79,62.4
HDL,mg/dL,남,75~79세,80,63.1
HDL,mg/dL,남,75~79세,81,63.7
HDL,mg/dL,남,75~79세,82,64.4
HDL,mg/dL,남,75~79세,83,65.1
HDL,mg/dL,남,75~79세,84,65.8
HDL,mg/dL,남,75~79세,85,66.5
HDL,mg/dL,남,75~79세,86,67.1
HDL,mg/dL,남,75~79세,87,67.8
HDL,mg/dL,남,75~79세,88,68.5
HDL,mg/dL,남,75~79세,89,69.2
HDL,mg/dL,남,75~79세,90,69.8
HDL,mg/dL,남,75~79세,91,71.2
HDL,mg/dL,남,75~79세,92,72.8
HDL,mg/dL,남,75~79세,93,74.4
HDL,mg/dL,남,75~79세,94,76
HDL,mg/dL,남,75~79세,95,77.7
HDL,mg/dL,남,75~79세,96,79.3
HDL,mg/dL,남,75~79세,97,82.2
HDL,mg/dL,남,75~79세,98,86.4
HDL,mg/dL,남,75~79세,99,93.8
HDL,mg/dL,남,75~79세,100,120
HDL,mg/dL,여,75~79세,1,30.6
HDL,mg/dL,여,75~79세,2,32
HDL,mg/dL,여,75~79세,3,33.4
HDL,mg/dL,여,75~79세,4,34.8
HDL,mg/dL,여,75~79세,5,36.2
HDL,mg/dL,여,75~79세,6,37.6
HDL,mg/dL,여,75~79세,7,39
HDL,mg/dL,여,75~79세,8,40.1
HDL,mg/dL,여,75~79세,9,40.6
HDL,mg/dL,여,75~79세,10,41
HDL,mg/dL,여,75~79세,11,41.5
HDL,mg/dL,여,75~79세,12,41.9
HDL,mg/dL,여,75~79세,13,42.4
HDL,mg/dL,여,75~79세,14,42.8
HDL,mg/dL,여,75~79세,15,43.3
HDL,mg/dL,여,75~79세,16,43.7
HDL,mg/dL,여,75~79세,17,44.2
HDL,mg/dL,여,75~79세,18,44.6
HDL,mg/dL,여,75~79세,19,45.1
HDL,mg/dL,여,75~79세,20,45.5
HDL,mg/dL,여,75~79세,21,46
HDL,mg/dL,여,75~79세,22,46.4
HDL,mg/dL,여,75~79세,23,46.9
HDL,mg/dL,여,75~79세,24,47.3
HDL,mg/dL,여,75~79세,25,47.8
HDL,mg/dL,여,75~79세,26,48.3
HDL,mg/dL,여,75~79세,27,48.7
HDL,mg/dL,여,75~79세,28,49.2
HDL,mg/dL,여,75~79세,29,49.6
HDL,mg/dL,여,75~79세,30,50
HDL,mg/dL,여,75~79세,31,50.4
HDL,mg/dL,여,75~79세,32,50.7
HDL,mg/dL,여,75~79세,33,51.1
HDL,mg/dL,여,75~79세,34,51.4
HDL,mg/dL,여,75~79세,35,51.8
HDL,mg/dL,여,75~79세,36,52.1
HDL,mg/dL,여,75~79세,37,52.4
HDL,mg/dL,여,75~79세,38,52.8
HDL,mg/dL,여,75~79세,39,53.1
HDL,mg/dL,여,75~79세,40,53.5
HDL,mg/dL,여,75~79세,41,53.8
HDL,mg/dL,여,75~79세,42,54.2
HDL,mg/dL,여,75~79세,43,54.5
HDL,mg/dL,여,75~79세,44,54.8
HDL,mg/dL,여,75~79세,45,55.2
HDL,mg/dL,여,75~79세,46,55.5
HDL,mg/dL,여,75~79세,47,55.9
HDL,mg/dL,여,75~79세,48,56.2
HDL,mg/dL,여,75~79세,49,56.6
HDL,mg/dL,여,75~79세,50,56.9
HDL,mg/dL,여,75~79세,51,57.3
HDL,mg/dL,여,75~79세,52,57.6
HDL,mg/dL,여,75~79세,53,57.9
HDL,mg/dL,여,75~79세,54,58.3
HDL,mg/dL,여,75~79세,55,58.6
HDL,mg/dL,여,75~79세,56,59
HDL,mg/dL,여,75~79세,57,59.3
HDL,mg/dL,여,75~79세,58,59.7
HDL,mg/dL,여,75~79세,59,60
HDL,mg/dL,여,75~79세,60,60.5
HDL,mg/dL,여,75~79세,61,60.9
HDL,mg/dL,여,75~79세,62,61.4
HDL,mg/dL,여,75~79세,63,61.8
HDL,mg/dL,여,75~79세,64,62.3
HDL,mg/dL,여,75~79세,65,62.7
HDL,mg/dL,여,75~79세,66,63.2
HDL,mg/dL,여,75~79세,67,63.6
HDL,mg/dL,여,75~79세,68,64.1
HDL,mg/dL,여,75~79세,69,64.6
HDL,mg/dL,여,75~79세,70,65
HDL,mg/dL,여,75~79세,71,65.5
HDL,mg/dL,여,75~79세,72,65.9
HDL,mg/dL,여,75~79세,73,66.4
HDL,mg/dL,여,75~79세,74,66.8
HDL,mg/dL,여,75~79세,75,67.3
HDL,mg/dL,여,75~79세,76,67.7
HDL,mg/dL,여,75~79세,77,68.2
HDL,mg/dL,여,75~79세,78,68.6
HDL,mg/dL,여,75~79세,79,69.1
HDL,mg/dL,여,75~79세,80,69.6
HDL,mg/dL,여,75~79세,81,70
HDL,mg/dL,여,75~79세,82,70.9
HDL,mg/dL,여,75~79세,83,71.7
HDL,mg/dL,여,75~79세,84,72.6
HDL,mg/dL,여,75~79세,85,73.5
HDL,mg/dL,여,75~79세,86,74.3
HDL,mg/dL,여,75~79세,87,75.2
HDL,mg/dL,여,75~79세,88,76
HDL,mg/dL,여,75~79세,89,76.9
HDL,mg/dL,여,75~79세,90,77.8
HDL,mg/dL,여,75~79세,91,78.6
HDL,mg/dL,여,75~79세,92,79.5
HDL,mg/dL,여,75~79세,93,80.8
HDL,mg/dL,여,75~79세,94,82.9
HDL,mg/dL,여,75~79세,95,84.9
HDL,mg/dL,여,75~79세,96,86.9
HDL,mg/dL,여,75~79세,97,88.9
HDL,mg/dL,여,75~79세,98,95.8
HDL,mg/dL,여,75~79세,99,107.9
HDL,mg/dL,여,75~79세,100,120
HDL,mg/dL,남,80~84세,1,21.7
HDL,mg/dL,남,80~84세,2,28.4
HDL,mg/dL,남,80~84세,3,30.4
HDL,mg/dL,남,80~84세,4,31
HDL,mg/dL,남,80~84세,5,31.6
HDL,mg/dL,남,80~84세,6,32.2
HDL,mg/dL,남,80~84세,7,32.8
HDL,mg/dL,남,80~84세,8,33.4
HDL,mg/dL,남,80~84세,9,34
HDL,mg/dL,남,80~84세,10,34.6
HDL,mg/dL,남,80~84세,11,35.2
HDL,mg/dL,남,80~84세,12,35.7
HDL,mg/dL,남,80~84세,13,36.3
HDL,mg/dL,남,80~84세,14,36.9
HDL,mg/dL,남,80~84세,15,37.5
HDL,mg/dL,남,80~84세,16,38.1
HDL,mg/dL,남,80~84세,17,38.7
HDL,mg/dL,남,80~84세,18,39.3
HDL,mg/dL,남,80~84세,19,39.9
HDL,mg/dL,남,80~84세,20,40.2
HDL,mg/dL,남,80~84세,21,40.6
HDL,mg/dL,남,80~84세,22,40.9
HDL,mg/dL,남,80~84세,23,41.2
HDL,mg/dL,남,80~84세,24,41.5
HDL,mg/dL,남,80~84세,25,41.9
HDL,mg/dL,남,80~84세,26,42.2
HDL,mg/dL,남,80~84세,27,42.5
HDL,mg/dL,남,80~84세,28,42.8
HDL,mg/dL,남,80~84세,29,43.1
HDL,mg/dL,남,80~84세,30,43.5
HDL,mg/dL,남,80~84세,31,43.8
HDL,mg/dL,남,80~84세,32,44.1
HDL,mg/dL,남,80~84세,33,44.4
HDL,mg/dL,남,80~84세,34,44.7
HDL,mg/dL,남,80~84세,35,45.1
HDL,mg/dL,남,80~84세,36,45.4
HDL,mg/dL,남,80~84세,37,45.7
HDL,mg/dL,남,80~84세,38,46
HDL,mg/dL,남,80~84세,39,46.4
HDL,mg/dL,남,80~84세,40,46.7
HDL,mg/dL,남,80~84세,41,47
HDL,mg/dL,남,80~84세,42,47.3
HDL,mg/dL,남,80~84세,43,47.6
HDL,mg/dL,남,80~84세,44,48
HDL,mg/dL,남,80~84세,45,48.3
HDL,mg/dL,남,80~84세,46,48.6
HDL,mg/dL,남,80~84세,47,48.9
HDL,mg/dL,남,80~84세,48,49.2
HDL,mg/dL,남,80~84세,49,49.6
HDL,mg/dL,남,80~84세,50,49.9
HDL,mg/dL,남,80~84세,51,50.3
HDL,mg/dL,남,80~84세,52,50.6
HDL,mg/dL,남,80~84세,53,51
HDL,mg/dL,남,80~84세,54,51.4
HDL,mg/dL,남,80~84세,55,51.8
HDL,mg/dL,남,80~84세,56,52.2
HDL,mg/dL,남,80~84세,57,52.6
HDL,mg/dL,남,80~84세,58,53
HDL,mg/dL,남,80~84세,59,53.4
HDL,mg/dL,남,80~84세,60,53.8
HDL,mg/dL,남,80~84세,61,54.1
HDL,mg/dL,남,80~84세,62,54.5
HDL,mg/dL,남,80~84세,63,54.9
HDL,mg/dL,남,80~84세,64,55.3
HDL,mg/dL,남,80~84세,65,55.7
HDL,mg/dL,남,80~84세,66,56.1
HDL,mg/dL,남,80~84세,67,56.5
HDL,mg/dL,남,80~84세,68,56.9
HDL,mg/dL,남,80~84세,69,57.2
HDL,mg/dL,남,80~84세,70,57.6
HDL,mg/dL,남,80~84세,71,58
HDL,mg/dL,남,80~84세,72,58.4
HDL,mg/dL,남,80~84세,73,58.8
HDL,mg/dL,남,80~84세,74,59.2
HDL,mg/dL,남,80~84세,75,59.6
HDL,mg/dL,남,80~84세,76,60
HDL,mg/dL,남,80~84세,77,60.6
HDL,mg/dL,남,80~84세,78,61.3
HDL,mg/dL,남,80~84세,79,62
HDL,mg/dL,남,80~84세,80,62.7
HDL,mg/dL,남,80~84세,81,63.4
HDL,mg/dL,남,80~84세,82,64.1
HDL,mg/dL,남,80~84세,83,64.8
HDL,mg/dL,남,80~84세,84,65.5
HDL,mg/dL,남,80~84세,85,66.2
HDL,mg/dL,남,80~84세,86,66.8
HDL,mg/dL,남,80~84세,87,67.5
HDL,mg/dL,남,80~84세,88,68.2
HDL,mg/dL,남,80~84세,89,68.9
HDL,mg/dL,남,80~84세,90,69.6
HDL,mg/dL,남,80~84세,91,70.7
HDL,mg/dL,남,80~84세,92,72.4
HDL,mg/dL,남,80~84세,93,74
HDL,mg/dL,남,80~84세,94,75.6
HDL,mg/dL,남,80~84세,95,77.3
HDL,mg/dL,남,80~84세,96,78.9
HDL,mg/dL,남,80~84세,97,81.4
